customer_id,Recency,Frequency,Monetary,R,F,M,RFM_Segment,RFM_Score,Cluster
16841.0,36,12,3904.0,4,5,5,455,14,2
16842.0,100,3,1264.19,3,3,4,334,10,1
16843.0,42,35,18817.23,4,5,5,455,14,2
16844.0,562,2,614.34,1,3,3,133,7,3
16845.0,618,1,253.88,1,2,1,121,4,3
16846.0,50,3,817.21,4,3,3,433,10,0
16847.0,43,2,614.89,4,3,3,433,10,0
16848.0,52,4,1381.02,4,4,4,444,12,1
16849.0,186,1,124.57,3,2,1,321,6,3
16850.0,333,1,332.41,2,2,2,222,6,3
16851.0,4,3,342.45,5,3,2,532,10,0
16852.0,10,2,144.91000000000005,5,3,1,531,9,0
16854.0,417,2,1408.96,1,3,4,134,8,1
16855.0,23,2,328.4,4,3,2,432,9,0
16856.0,14,3,358.49,5,3,2,532,10,0
16857.0,442,1,352.8,1,2,2,122,5,3
16858.0,368,10,4569.28,2,5,5,255,12,1
16859.0,144,7,1917.41,3,4,4,344,11,1
16860.0,452,3,1610.62,1,3,4,134,8,1
16861.0,59,5,915.99,3,4,3,343,10,1
16862.0,547,4,662.33,1,4,3,143,8,1
16863.0,31,3,998.52,4,3,3,433,10,0
16864.0,434,2,409.25,1,3,2,132,6,3
16865.0,401,1,115.65,2,2,1,221,5,3
16866.0,140,3,207.74,3,3,1,331,7,3
16867.0,689,1,76.74000000000001,1,2,1,121,4,3
16868.0,394,3,384.56,2,3,2,232,7,3
16869.0,22,4,787.42,4,4,3,443,11,0
16870.0,469,1,450.16,1,2,2,122,5,3
16871.0,22,6,2797.04,4,4,4,444,12,2
16872.0,77,6,1213.13,3,4,4,344,11,1
16873.0,4,12,14449.39,5,5,5,555,15,2
16874.0,379,1,209.89,2,2,1,221,5,3
16875.0,67,11,4234.53,3,5,5,355,13,2
16876.0,403,1,136.01,2,2,1,221,5,3
16877.0,12,6,826.82,5,4,3,543,12,0
16878.0,84,1,13.3,3,2,1,321,6,3
16880.0,30,8,1785.16,4,5,4,454,13,2
16881.0,66,1,432.0,3,2,2,322,7,3
16882.0,66,3,705.12,3,3,3,333,9,0
16883.0,187,19,2374.09,2,5,4,254,11,1
16884.0,37,4,1059.07,4,4,3,443,11,0
16885.0,15,4,677.4,5,4,3,543,12,0
16886.0,456,1,134.0,1,2,1,121,4,3
16887.0,35,3,653.22,4,3,3,433,10,0
16888.0,400,3,431.35,2,3,2,232,7,3
16889.0,194,6,2526.65,2,4,4,244,10,1
16890.0,476,3,277.91,1,3,1,131,5,3
16891.0,1,11,1918.55,5,5,4,554,14,2
16892.0,1,7,754.75,5,4,3,543,12,0
16893.0,366,2,395.4,2,3,2,232,7,3
16894.0,502,3,1275.96,1,3,4,134,8,1
16895.0,64,5,1102.9,3,4,3,343,10,1
16896.0,555,1,98.0,1,2,1,121,4,3
16897.0,299,2,289.78,2,3,2,232,7,3
16898.0,26,5,995.39,4,4,3,443,11,0
16899.0,7,8,1695.77,5,5,4,554,14,2
16900.0,16,3,882.16,5,3,3,533,11,0
16901.0,729,1,204.26,1,2,1,121,4,3
16902.0,116,1,1694.98,3,2,4,324,9,1
16903.0,29,3,1022.7,4,3,3,433,10,0
16904.0,4,20,4989.31,5,5,5,555,15,2
16905.0,5,17,4893.22,5,5,5,555,15,2
16906.0,81,7,1399.02,3,4,4,344,11,1
16907.0,29,9,1650.81,4,5,4,454,13,2
16908.0,722,1,252.59,1,2,1,121,4,3
16909.0,72,1,379.14,3,2,2,322,7,3
16910.0,4,8,1508.96,5,5,4,554,14,2
16911.0,635,2,255.25,1,3,1,131,5,3
16912.0,28,15,4460.51,4,5,5,455,14,2
16913.0,290,3,423.91,2,3,2,232,7,3
16914.0,36,1,183.76,4,2,1,421,7,0
16915.0,9,11,1543.18,5,5,4,554,14,2
16916.0,23,4,1061.95,4,4,3,443,11,0
16917.0,276,2,1817.48,2,3,4,234,9,1
16918.0,49,16,3206.54,4,5,5,455,14,2
16919.0,156,24,5093.16,3,5,5,355,13,2
16920.0,411,1,304.45,1,2,2,122,5,3
16921.0,61,3,409.21,3,3,2,332,8,0
16922.0,572,1,605.13,1,2,2,122,5,3
16923.0,12,32,13137.33,5,5,5,555,15,2
16924.0,21,3,829.89,4,3,3,433,10,0
16925.0,540,1,125.65,1,2,1,121,4,3
16926.0,371,5,1399.86,2,4,4,244,10,1
16927.0,115,3,543.05,3,3,2,332,8,1
16928.0,80,26,3912.43,3,5,5,355,13,2
16929.0,3,7,1295.39,5,4,4,544,13,0
16930.0,26,3,378.89,4,3,2,432,9,0
16931.0,5,23,5153.67,5,5,5,555,15,2
16932.0,53,3,412.55,4,3,2,432,9,0
16933.0,1,9,3084.0,5,5,5,555,15,2
16934.0,54,6,2076.39,4,4,4,444,12,1
16935.0,381,3,530.86,2,3,2,232,7,3
16936.0,25,2,543.19,4,3,2,432,9,0
16937.0,499,1,178.4,1,2,1,121,4,3
16938.0,8,9,6882.31,5,5,5,555,15,2
16939.0,488,3,433.85,1,3,2,132,6,3
16940.0,52,8,6333.16,4,5,5,455,14,2
16941.0,611,1,33.0,1,2,1,121,4,3
16942.0,12,9,1874.39,5,5,4,554,14,2
16943.0,211,3,786.13,2,3,3,233,8,1
16944.0,609,1,101.36,1,2,1,121,4,3
16945.0,21,33,8548.16,4,5,5,455,14,2
16946.0,383,5,1222.04,2,4,4,244,10,1
16947.0,235,4,946.71,2,4,3,243,9,1
16948.0,138,7,868.77,3,4,3,343,10,1
16949.0,3,6,1286.27,5,4,4,544,13,0
16950.0,56,10,3705.77,4,5,5,455,14,2
16951.0,134,3,1277.75,3,3,4,334,10,1
16952.0,109,5,767.78,3,4,3,343,10,1
16953.0,30,1,20.8,4,2,1,421,7,3
16954.0,0,20,6081.88,5,5,5,555,15,2
16955.0,184,6,1309.41,3,4,4,344,11,1
16956.0,17,1,308.74,5,2,2,522,9,0
16957.0,239,2,416.64,2,3,2,232,7,3
16958.0,435,1,730.04,1,2,3,123,6,3
16959.0,87,1,117.35,3,2,1,321,6,3
16960.0,38,8,1988.93,4,5,4,454,13,1
16961.0,116,3,779.26,3,3,3,333,9,1
16962.0,409,1,251.04,1,2,1,121,4,3
16963.0,187,1,110.55,2,2,1,221,5,3
16964.0,733,2,207.85,1,3,1,131,5,3
16965.0,226,1,192.07,2,2,1,221,5,3
16966.0,8,7,2154.97,5,4,4,544,13,2
16967.0,189,1,319.02,2,2,2,222,6,3
16968.0,4,2,439.43,5,3,2,532,10,0
16969.0,39,3,635.41,4,3,3,433,10,0
16970.0,626,1,71.4,1,2,1,121,4,3
16971.0,38,1,357.21,4,2,2,422,8,0
16972.0,382,2,749.0,2,3,3,233,8,3
16973.0,386,1,127.0,2,2,1,221,5,3
16974.0,522,2,258.40000000000003,1,3,1,131,5,3
16975.0,423,3,926.12,1,3,3,133,7,1
16976.0,267,1,251.52,2,2,1,221,5,3
16977.0,395,4,496.0,2,4,2,242,8,1
16978.0,77,3,768.88,3,3,3,333,9,1
16979.0,3,9,2859.74,5,5,4,554,14,2
16980.0,255,3,1422.8300000000002,2,3,4,234,9,1
16982.0,60,1,384.06,3,2,2,322,7,0
16983.0,12,11,3654.02,5,5,5,555,15,2
16984.0,88,9,10278.73,3,5,5,355,13,2
16985.0,17,23,10834.36,5,5,5,555,15,2
16986.0,29,11,4888.75,4,5,5,455,14,2
16987.0,3,11,2498.2,5,5,4,554,14,2
16988.0,5,2,382.67,5,3,2,532,10,0
16989.0,7,6,1133.25,5,4,3,543,12,0
16990.0,218,2,344.0,2,3,2,232,7,3
16991.0,421,1,1041.21,1,2,3,123,6,3
16992.0,10,13,5445.900000000001,5,5,5,555,15,2
16993.0,463,2,1950.95,1,3,4,134,8,1
16996.0,30,9,2123.61,4,5,4,454,13,2
16997.0,288,3,702.0,2,3,3,233,8,1
16998.0,149,5,402.0,3,4,2,342,9,1
16999.0,23,2,484.82,4,3,2,432,9,0
17000.0,396,2,406.3,2,3,2,232,7,3
17001.0,0,19,6640.8,5,5,5,555,15,2
17002.0,85,7,2540.95,3,4,4,344,11,1
17003.0,402,4,828.21,2,4,3,243,9,1
17004.0,46,4,2324.36,4,4,4,444,12,1
17005.0,470,2,622.36,1,3,3,133,7,3
17006.0,4,8,1620.27,5,5,4,554,14,2
17007.0,50,7,1120.1,4,4,3,443,11,1
17008.0,429,1,81.36,1,2,1,121,4,3
17009.0,551,1,242.06,1,2,1,121,4,3
17010.0,18,1,195.36,5,2,1,521,8,0
17011.0,30,3,671.7,4,3,3,433,10,0
17012.0,725,1,360.61,1,2,2,122,5,3
17014.0,8,3,583.4300000000001,5,3,2,532,10,0
17015.0,28,3,1838.61,4,3,4,434,11,0
17016.0,576,1,552.4,1,2,2,122,5,3
17017.0,2,29,14064.71,5,5,5,555,15,2
17018.0,40,6,2287.7,4,4,4,444,12,1
17019.0,11,11,3879.51,5,5,5,555,15,2
17020.0,542,2,935.62,1,3,3,133,7,3
17021.0,442,6,1179.37,1,4,3,143,8,1
17022.0,31,2,260.0,4,3,1,431,8,0
17023.0,417,3,800.18,1,3,3,133,7,1
17024.0,45,3,95.85,4,3,1,431,8,0
17025.0,60,5,1510.64,3,4,4,344,11,1
17026.0,185,3,208.98,3,3,1,331,7,3
17027.0,78,9,1305.68,3,5,4,354,12,1
17028.0,581,3,1593.83,1,3,4,134,8,1
17029.0,110,7,2137.3,3,4,4,344,11,1
17030.0,63,1,146.87,3,2,1,321,6,3
17031.0,11,6,2773.85,5,4,4,544,13,2
17032.0,603,5,2889.94,1,4,4,144,9,1
17033.0,86,4,1332.79,3,4,4,344,11,1
17034.0,16,5,1261.42,5,4,4,544,13,0
17035.0,245,4,613.59,2,4,3,243,9,1
17036.0,383,1,176.9,2,2,1,221,5,3
17037.0,87,1,1247.52,3,2,4,324,9,0
17038.0,30,2,743.17,4,3,3,433,10,0
17039.0,604,1,1954.99,1,2,4,124,7,1
17040.0,137,2,463.25,3,3,2,332,8,3
17041.0,26,6,1655.2,4,4,4,444,12,0
17042.0,2,5,1036.58,5,4,3,543,12,0
17043.0,32,8,2483.39,4,5,4,454,13,2
17044.0,25,12,11659.9,4,5,5,455,14,2
17045.0,113,5,827.6800000000001,3,4,3,343,10,1
17046.0,157,5,1906.07,3,4,4,344,11,1
17047.0,85,6,2289.23,3,4,4,344,11,1
17048.0,117,7,2071.68,3,4,4,344,11,1
17049.0,2,19,9870.68,5,5,5,555,15,2
17050.0,96,10,4318.76,3,5,5,355,13,1
17051.0,194,4,704.91,2,4,3,243,9,1
17052.0,28,1,399.09,4,2,2,422,8,0
17053.0,130,1,447.48,3,2,2,322,7,3
17054.0,28,5,1356.33,4,4,4,444,12,0
17055.0,445,1,232.85,1,2,1,121,4,3
17056.0,738,1,128.60000000000002,1,2,1,121,4,3
17057.0,596,1,288.79,1,2,2,122,5,3
17058.0,81,3,1179.89,3,3,3,333,9,1
17059.0,29,9,5575.03,4,5,5,455,14,2
17060.0,266,1,234.24,2,2,1,221,5,3
17061.0,73,11,5232.2300000000005,3,5,5,355,13,2
17062.0,313,6,1169.06,2,4,3,243,9,1
17063.0,21,13,3607.93,4,5,5,455,14,2
17064.0,58,3,855.45,4,3,3,433,10,0
17065.0,637,2,174.89999999999998,1,3,1,131,5,3
17066.0,726,1,228.34,1,2,1,121,4,3
17067.0,724,3,454.54,1,3,2,132,6,3
17068.0,12,47,9140.08,5,5,5,555,15,2
17069.0,28,14,5691.08,4,5,5,455,14,2
17070.0,114,2,437.42,3,3,2,332,8,3
17071.0,28,13,3738.21,4,5,5,455,14,2
17072.0,625,1,273.35,1,2,1,121,4,3
17073.0,17,4,1444.84,5,4,4,544,13,0
17074.0,562,1,203.05,1,2,1,121,4,3
17075.0,17,10,2206.03,5,5,4,554,14,2
17076.0,36,6,1215.75,4,4,4,444,12,0
17077.0,578,1,306.0,1,2,2,122,5,3
17078.0,36,2,375.86,4,3,2,432,9,0
17079.0,78,1,118.8,3,2,1,321,6,3
17080.0,22,7,957.53,4,4,3,443,11,0
17081.0,25,6,939.44,4,4,3,443,11,0
17082.0,33,6,4727.08,4,4,5,445,13,2
17083.0,109,9,4049.79,3,5,5,355,13,1
17084.0,35,3,4986.36,4,3,5,435,12,1
17085.0,123,28,7829.52,3,5,5,355,13,2
17086.0,7,6,2035.08,5,4,4,544,13,0
17087.0,737,1,221.53,1,2,1,121,4,3
17088.0,28,4,1971.21,4,4,4,444,12,0
17089.0,386,1,128.45,2,2,1,221,5,3
17090.0,4,11,2370.98,5,5,4,554,14,2
17091.0,2,19,7773.900000000001,5,5,5,555,15,2
17092.0,50,11,5491.16,4,5,5,455,14,2
17093.0,592,1,235.88,1,2,1,121,4,3
17094.0,322,2,402.2000000000001,2,3,2,232,7,3
17095.0,22,7,2540.55,4,4,4,444,12,2
17096.0,15,11,3678.13,5,5,5,555,15,2
17097.0,2,9,1303.23,5,5,4,554,14,2
17098.0,381,3,540.0699999999999,2,3,2,232,7,3
17099.0,533,1,582.17,1,2,2,122,5,3
17100.0,18,2,971.74,5,3,3,533,11,0
17101.0,10,7,2507.05,5,4,4,544,13,2
17102.0,261,1,25.5,2,2,1,221,5,3
17103.0,722,1,424.3,1,2,2,122,5,3
17104.0,423,1,474.03,1,2,2,122,5,3
17105.0,159,2,665.78,3,3,3,333,9,3
17106.0,389,1,481.58,2,2,2,222,6,3
17107.0,33,10,16018.07,4,5,5,455,14,2
17108.0,663,1,174.95,1,2,1,121,4,3
17109.0,29,8,1284.81,4,5,4,454,13,0
17110.0,165,3,499.9,3,3,2,332,8,1
17111.0,47,2,459.58,4,3,2,432,9,0
17112.0,502,1,197.57,1,2,1,121,4,3
17113.0,574,6,2262.84,1,4,4,144,9,1
17114.0,5,8,801.12,5,5,3,553,13,0
17115.0,8,7,2690.89,5,4,4,544,13,2
17116.0,648,1,382.28,1,2,2,122,5,3
17117.0,288,1,116.2,2,2,1,221,5,3
17118.0,317,1,157.02,2,2,1,221,5,3
17119.0,3,2,572.11,5,3,2,532,10,0
17120.0,233,1,307.46,2,2,2,222,6,3
17121.0,402,1,314.74,2,2,2,222,6,3
17122.0,119,4,570.5,3,4,2,342,9,1
17123.0,161,3,966.67,3,3,3,333,9,1
17124.0,185,1,294.24,3,2,2,322,7,3
17125.0,50,1,230.5,4,2,1,421,7,3
17126.0,152,9,2003.83,3,5,4,354,12,1
17127.0,428,5,1155.0300000000002,1,4,3,143,8,1
17128.0,334,1,157.09,2,2,1,221,5,3
17129.0,520,1,31.85,1,2,1,121,4,3
17131.0,5,5,2463.17,5,4,4,544,13,0
17132.0,452,2,1220.91,1,3,4,134,8,1
17133.0,15,12,14546.01,5,5,5,555,15,2
17134.0,106,3,625.3,3,3,3,333,9,1
17135.0,16,10,1931.96,5,5,4,554,14,2
17136.0,662,1,213.83,1,2,1,121,4,3
17137.0,416,6,1081.96,1,4,3,143,8,1
17138.0,275,7,4390.27,2,4,5,245,11,1
17139.0,15,25,19430.86,5,5,5,555,15,2
17140.0,247,1,454.12,2,2,2,222,6,3
17141.0,418,4,727.58,1,4,3,143,8,1
17142.0,239,4,1275.25,2,4,4,244,10,1
17143.0,417,2,880.97,1,3,3,133,7,3
17144.0,1,2,984.57,5,3,3,533,11,0
17145.0,512,4,3120.91,1,4,5,145,10,1
17146.0,105,13,5834.79,3,5,5,355,13,2
17147.0,22,9,3199.95,4,5,5,455,14,2
17148.0,51,1,124.88,4,2,1,421,7,3
17149.0,451,1,143.10000000000002,1,2,1,121,4,3
17150.0,376,6,1341.1,2,4,4,244,10,1
17151.0,735,1,231.90000000000003,1,2,1,121,4,3
17152.0,194,4,2016.5,2,4,4,244,10,1
17153.0,24,1,213.78,4,2,1,421,7,0
17154.0,75,1,329.34,3,2,2,322,7,3
17155.0,17,7,892.46,5,4,3,543,12,0
17156.0,491,1,591.87,1,2,2,122,5,3
17157.0,7,19,5121.9,5,5,5,555,15,2
17158.0,32,5,1980.0,4,4,4,444,12,0
17159.0,21,5,2099.59,4,4,4,444,12,0
17160.0,31,17,10179.16,4,5,5,455,14,2
17161.0,444,1,856.01,1,2,3,123,6,3
17162.0,28,10,1715.46,4,5,4,454,13,2
17163.0,21,4,699.78,4,4,3,443,11,0
17164.0,32,7,2406.15,4,4,4,444,12,1
17165.0,284,6,1776.47,2,4,4,244,10,1
17166.0,38,2,206.34,4,3,1,431,8,0
17167.0,379,3,861.16,2,3,3,233,8,1
17168.0,498,1,400.2,1,2,2,122,5,3
17169.0,57,3,1156.73,4,3,3,433,10,0
17170.0,374,2,178.68,2,3,1,231,6,3
17171.0,289,2,384.59,2,3,2,232,7,3
17172.0,78,3,956.57,3,3,3,333,9,1
17173.0,5,8,3664.6,5,5,5,555,15,2
17174.0,217,1,59.9,2,2,1,221,5,3
17175.0,44,4,1443.69,4,4,4,444,12,0
17176.0,201,3,856.42,2,3,3,233,8,1
17177.0,505,1,119.5,1,2,1,121,4,3
17178.0,731,1,425.46,1,2,2,122,5,3
17179.0,178,6,1466.46,3,4,4,344,11,1
17180.0,56,11,2236.77,4,5,4,454,13,2
17181.0,57,3,465.37,4,3,2,432,9,0
17182.0,422,2,178.5,1,3,1,131,5,3
17183.0,7,6,3347.31,5,4,5,545,14,2
17184.0,569,2,198.41000000000005,1,3,1,131,5,3
17185.0,591,3,229.46,1,3,1,131,5,3
17186.0,46,2,144.0,4,3,1,431,8,0
17187.0,226,2,467.71,2,3,2,232,7,3
17188.0,11,13,4470.53,5,5,5,555,15,2
17189.0,106,5,945.98,3,4,3,343,10,1
17190.0,58,7,1724.73,4,4,4,444,12,1
17191.0,28,15,4810.55,4,5,5,455,14,2
17192.0,536,1,75.28,1,2,1,121,4,3
17193.0,35,9,2310.04,4,5,4,454,13,2
17194.0,360,2,776.66,2,3,3,233,8,3
17195.0,655,1,562.98,1,2,2,122,5,3
17196.0,427,1,327.75,1,2,2,122,5,3
17197.0,29,1,1013.01,4,2,3,423,9,0
17198.0,23,3,1208.78,4,3,3,433,10,0
17199.0,582,1,135.04000000000002,1,2,1,121,4,3
17200.0,387,4,356.71,2,4,2,242,8,3
17201.0,53,4,1091.85,4,4,3,443,11,1
17202.0,420,1,160.65,1,2,1,121,4,3
17203.0,35,10,5469.74,4,5,5,455,14,2
17204.0,175,9,5504.6900000000005,3,5,5,355,13,1
17205.0,53,3,999.35,4,3,3,433,10,0
17206.0,53,1,204.24,4,2,1,421,7,3
17207.0,652,1,280.52,1,2,1,121,4,3
17208.0,395,1,111.15,2,2,1,221,5,3
17209.0,649,3,582.95,1,3,2,132,6,3
17210.0,392,1,251.72,2,2,1,221,5,3
17211.0,26,13,4007.95,4,5,5,455,14,2
17212.0,253,3,748.81,2,3,3,233,8,1
17213.0,40,13,5182.3,4,5,5,455,14,2
17214.0,60,6,1059.12,3,4,3,343,10,1
17215.0,464,1,186.15,1,2,1,121,4,3
17216.0,554,1,63.6,1,2,1,121,4,3
17217.0,234,2,206.35,2,3,1,231,6,3
17218.0,4,18,4107.78,5,5,5,555,15,2
17219.0,31,2,254.03,4,3,1,431,8,0
17220.0,24,21,4331.56,4,5,5,455,14,2
17221.0,7,5,976.62,5,4,3,543,12,0
17222.0,65,6,1563.61,3,4,4,344,11,1
17223.0,310,3,780.88,2,3,3,233,8,1
17224.0,501,1,100.86,1,2,1,121,4,3
17225.0,581,1,131.15,1,2,1,121,4,3
17226.0,308,3,888.72,2,3,3,233,8,1
17227.0,18,12,2021.18,5,5,4,554,14,2
17228.0,15,13,3130.08,5,5,5,555,15,2
17229.0,96,2,318.76,3,3,2,332,8,3
17230.0,264,18,9296.69,2,5,5,255,12,2
17231.0,12,25,7064.8,5,5,5,555,15,2
17232.0,2,2,417.77,5,3,2,532,10,0
17233.0,35,3,560.86,4,3,2,432,9,0
17234.0,182,1,149.89,3,2,1,321,6,3
17235.0,25,8,1904.88,4,5,4,454,13,2
17236.0,12,12,1929.26,5,5,4,554,14,2
17237.0,11,4,994.13,5,4,3,543,12,0
17238.0,2,32,7623.71,5,5,5,555,15,2
17239.0,312,4,1189.45,2,4,3,243,9,1
17240.0,596,1,130.6,1,2,1,121,4,3
17241.0,385,12,2638.59,2,5,4,254,11,1
17242.0,108,5,2889.28,3,4,4,344,11,1
17243.0,1,69,20364.48,5,5,5,555,15,2
17244.0,53,5,1826.04,4,4,4,444,12,1
17245.0,204,2,371.63,2,3,2,232,7,3
17246.0,546,2,38.92,1,3,1,131,5,3
17247.0,15,1,280.09000000000003,5,2,1,521,8,0
17248.0,120,2,500.54,3,3,2,332,8,3
17249.0,428,1,68.03,1,2,1,121,4,3
17250.0,3,2,381.97,5,3,2,532,10,0
17251.0,362,3,763.28,2,3,3,233,8,1
17252.0,116,2,348.91,3,3,2,332,8,3
17253.0,18,1,178.26,5,2,1,521,8,0
17254.0,4,3,469.48,5,3,2,532,10,0
17255.0,40,4,781.7,4,4,3,443,11,0
17256.0,107,5,498.93,3,4,2,342,9,1
17257.0,436,2,189.78,1,3,1,131,5,3
17258.0,396,2,417.3,2,3,2,232,7,3
17259.0,148,6,1776.24,3,4,4,344,11,1
17260.0,411,1,120.95,1,2,1,121,4,3
17261.0,509,1,221.59,1,2,1,121,4,3
17262.0,52,11,2757.62,4,5,4,454,13,2
17263.0,208,1,63.440000000000005,2,2,1,221,5,3
17264.0,424,1,268.28,1,2,1,121,4,3
17265.0,138,2,540.11,3,3,2,332,8,3
17266.0,2,5,501.72,5,4,2,542,11,0
17267.0,127,2,317.2,3,3,2,332,8,3
17268.0,107,11,1733.89,3,5,4,354,12,1
17269.0,385,1,491.81,2,2,2,222,6,3
17270.0,469,2,601.4499999999999,1,3,2,132,6,3
17271.0,736,1,204.3,1,2,1,121,4,3
17272.0,42,4,2148.63,4,4,4,444,12,1
17273.0,424,1,141.12,1,2,1,121,4,3
17274.0,35,2,573.22,4,3,2,432,9,0
17275.0,383,1,114.1,2,2,1,221,5,3
17276.0,402,1,501.24,2,2,2,222,6,3
17277.0,227,2,1034.75,2,3,3,233,8,1
17278.0,241,2,253.39,2,3,1,231,6,3
17279.0,57,1,187.83,4,2,1,421,7,3
17280.0,438,1,118.86,1,2,1,121,4,3
17281.0,374,6,797.8499999999999,2,4,3,243,9,1
17282.0,130,5,2308.54,3,4,4,344,11,1
17283.0,378,1,188.46,2,2,1,221,5,3
17284.0,60,7,2464.25,3,4,4,344,11,1
17285.0,628,2,400.44,1,3,2,132,6,3
17286.0,21,3,389.18,4,3,2,432,9,0
17287.0,26,21,4036.81,4,5,5,455,14,2
17288.0,9,11,2468.43,5,5,4,554,14,2
17289.0,31,9,2034.15,4,5,4,454,13,2
17290.0,3,8,1421.53,5,5,4,554,14,2
17291.0,308,1,550.8000000000001,2,2,2,222,6,3
17292.0,472,2,271.75,1,3,1,131,5,3
17293.0,8,17,3750.63,5,5,5,555,15,2
17294.0,669,2,467.79,1,3,2,132,6,3
17295.0,28,3,547.0,4,3,2,432,9,0
17296.0,730,1,287.13,1,2,2,122,5,3
17297.0,17,1,128.18,5,2,1,521,8,0
17298.0,101,5,938.36,3,4,3,343,10,1
17299.0,11,6,993.23,5,4,3,543,12,0
17300.0,390,2,393.64,2,3,2,232,7,3
17301.0,21,2,294.39,4,3,2,432,9,0
17302.0,14,5,1120.33,5,4,3,543,12,0
17303.0,361,1,250.04,2,2,1,221,5,3
17304.0,534,1,111.5,1,2,1,121,4,3
17305.0,648,1,2135.46,1,2,4,124,7,1
17306.0,10,21,8648.35,5,5,5,555,15,2
17307.0,395,11,3999.89,2,5,5,255,12,1
17308.0,393,2,4511.76,2,3,5,235,10,1
17309.0,95,3,282.14,3,3,1,331,7,3
17310.0,387,2,1025.1,2,3,3,233,8,1
17311.0,78,6,3566.56,3,4,5,345,12,1
17312.0,138,3,644.3,3,3,3,333,9,1
17313.0,31,1,2328.84,4,2,4,424,10,0
17314.0,24,17,4871.28,4,5,5,455,14,2
17315.0,1,41,9544.62,5,5,5,555,15,2
17316.0,420,1,124.45,1,2,1,121,4,3
17317.0,46,3,2600.34,4,3,4,434,11,1
17318.0,725,1,152.57999999999998,1,2,1,121,4,3
17319.0,669,1,29.1,1,2,1,121,4,3
17320.0,100,6,2849.87,3,4,4,344,11,1
17321.0,8,6,1665.21,5,4,4,544,13,0
17322.0,376,5,922.59,2,4,3,243,9,1
17323.0,15,12,1547.64,5,5,4,554,14,2
17324.0,17,12,2298.12,5,5,4,554,14,2
17325.0,280,3,609.5699999999999,2,3,3,233,8,1
17326.0,408,2,310.25,2,3,2,232,7,3
17327.0,409,2,152.35,1,3,1,131,5,3
17328.0,673,1,97.2,1,2,1,121,4,3
17329.0,14,5,998.53,5,4,3,543,12,0
17330.0,22,4,423.8,4,4,2,442,10,0
17331.0,123,1,175.2,3,2,1,321,6,3
17332.0,528,5,815.87,1,4,3,143,8,1
17333.0,85,1,494.25,3,2,2,322,7,3
17334.0,302,3,635.15,2,3,3,233,8,1
17335.0,383,2,497.04,2,3,2,232,7,3
17336.0,472,1,81.12,1,2,1,121,4,3
17337.0,151,4,1947.43,3,4,4,344,11,1
17338.0,17,17,11484.14,5,5,5,555,15,2
17339.0,94,3,362.36,3,3,2,332,8,0
17340.0,29,18,22286.67,4,5,5,455,14,2
17341.0,156,5,1612.32,3,4,4,344,11,1
17342.0,379,4,1196.94,2,4,3,243,9,1
17343.0,355,6,1259.94,2,4,4,244,10,1
17344.0,46,2,450.61,4,3,2,432,9,0
17345.0,15,10,1586.63,5,5,4,554,14,2
17346.0,3,26,5118.99,5,5,5,555,15,2
17347.0,86,1,228.96,3,2,1,321,6,3
17348.0,14,9,2395.29,5,5,4,554,14,2
17349.0,179,5,772.41,3,4,3,343,10,1
17350.0,8,7,1893.7,5,4,4,544,13,2
17351.0,36,12,1964.38,4,5,4,454,13,2
17352.0,696,1,36.25,1,2,1,121,4,3
17353.0,129,4,3242.0,3,4,5,345,12,1
17354.0,50,4,3133.96,4,4,5,445,13,1
17355.0,386,1,273.31,2,2,1,221,5,3
17356.0,311,5,946.47,2,4,3,243,9,1
17357.0,24,2,384.39,4,3,2,432,9,0
17358.0,303,5,836.36,2,4,3,243,9,1
17359.0,11,2,284.46,5,3,2,532,10,0
17360.0,17,6,1187.91,5,4,3,543,12,0
17361.0,49,5,871.79,4,4,3,443,11,0
17362.0,239,7,886.39,2,4,3,243,9,1
17363.0,395,3,920.46,2,3,3,233,8,1
17364.0,0,27,11601.7,5,5,5,555,15,2
17365.0,12,15,8140.0,5,5,5,555,15,2
17366.0,432,2,1077.24,1,3,3,133,7,1
17367.0,238,1,151.75,2,2,1,221,5,3
17368.0,23,14,2752.34,4,5,4,454,13,2
17369.0,455,1,979.2,1,2,3,123,6,3
17370.0,72,4,446.18,3,4,2,342,9,0
17371.0,17,6,613.87,5,4,3,543,12,0
17372.0,40,27,4301.31,4,5,5,455,14,2
17373.0,40,7,1167.5,4,4,3,443,11,1
17374.0,218,3,727.11,2,3,3,233,8,1
17375.0,199,4,660.55,2,4,3,243,9,1
17376.0,70,4,453.64,3,4,2,342,9,0
17377.0,23,78,18223.33,4,5,5,455,14,2
17378.0,374,1,10.95,2,2,1,221,5,3
17379.0,11,1,389.72,5,2,2,522,9,0
17380.0,434,3,645.0,1,3,3,133,7,1
17381.0,8,38,40002.37,5,5,5,555,15,2
17382.0,65,8,887.28,3,5,3,353,11,1
17383.0,4,2,304.09,5,3,2,532,10,0
17384.0,19,3,507.55,5,3,2,532,10,0
17385.0,14,1,252.31,5,2,1,521,8,0
17386.0,7,7,2812.77,5,4,4,544,13,2
17387.0,19,2,746.81,5,3,3,533,11,0
17388.0,77,11,2660.07,3,5,4,354,12,1
17389.0,0,61,57215.33,5,5,5,555,15,2
17390.0,420,1,149.3,1,2,1,121,4,3
17391.0,163,2,508.8,3,3,2,332,8,3
